Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3]
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196775,Eucalanus bungii,C2,1,0.5,41.5,0.0482,2000.7,0,182.15,0.0088
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196775,Eucalanus bungii,C3,11,0.5,41.5,0.5301,2678.2,7.4,458.86,0.2432
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196775,Eucalanus bungii,C4,15,0.5,41.5,0.7229,3489.7,9.1,1057.33,0.7643
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196775,Eucalanus bungii,C5,9,0.5,41.5,0.4337,4478.4,4.4,2250.9,0.9763
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196775,Eucalanus bungii,C6 AF,2,0.5,41.5,0.0964,5823.5,6.5,5104.9,0.4920
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196779,Paraeuchaeta elongata,C2,8,1,41.5,0.1928,1275.6,4,132.37,0.0255
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196779,Paraeuchaeta elongata,C3,4,1,41.5,0.0964,1754.8,6.6,374.8,0.0361
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196779,Paraeuchaeta elongata,C4,5,1,41.5,0.1205,2566.8,5.9,1284.22,0.1547
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196779,Paraeuchaeta elongata,C5,5,1,41.5,0.1205,3549.1,4,3653.11,0.4401
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196779,Paraeuchaeta elongata,C6 AF,1,1,41.5,0.0241,3500.9,0,3478.85,0.0838
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196783,Metridia okhotensis,C4,2,1,41.5,0.0482,1402,8.1,278.59,0.0134
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196783,Metridia okhotensis,C5,1,1,41.5,0.0241,1739.9,0,540.56,0.0130
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196784,Metridia pacifica,C5,9,0.5,41.5,0.4337,1280.2,10.8,194.43,0.0843
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196784,Metridia pacifica,C6 AF,34,0.5,41.5,1.6386,1830.4,10.9,584.54,0.9578
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196782,Heterorhabdus tanneri,C4,1,1,41.5,0.0241,1114.7,0,111.8,0.0027
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196782,Heterorhabdus tanneri,C5,4,1,41.5,0.0964,1767.1,5.9,475.64,0.0458
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,196782,Heterorhabdus tanneri,C6 AF,1,1,41.5,0.0241,2455.9,0,1318.19,0.0318
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,104228,Scaphocalanus,C5,2,1,41.5,0.0482,1538.9,8.9,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,104784,Racovitzanus antarcticus,C5,3,1,41.5,0.0723,1432.7,4.2,196.26,0.0142
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,104784,Racovitzanus antarcticus,C6 AF,2,1,41.5,0.0482,1617.5,10.6,292.25,0.0141
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,349800,Candacia columbiae,C6 AM,1,1,41.5,0.0241,2771.5,0,2088.35,0.0503
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,116115,Microsetella norvegica, ,1,1,41.5,0.0241,521.2,0,9.22,0.0002
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,354841,Pleuromamma scutullata,C3,15,1,41.5,0.3614,1052.1,7.9,127.03,0.0459
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,354841,Pleuromamma scutullata,C4,8,1,41.5,0.1928,1349.1,3.1,252.67,0.0487
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,354841,Pleuromamma scutullata,C5,1,1,41.5,0.0241,1537.1,0,364.15,0.0088
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,105440,Parasagitta elegans,Mat. Stg. II,1,1,41.5,0.0241,13586.5,0,3944.21,0.0950
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,105440,Parasagitta elegans,Mat. Stg. III,3,1,41.5,0.0723,15726.7,10.3,6374.25,0.4608
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,105440,Parasagitta elegans,Mat. Stg. IV,5,1,41.5,0.1205,22285,10.1,18963.34,2.2847
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,105416,Eukrohnia hamata,Mat. Stg. II,34,0.25,41.5,3.2771,9012.8,20.4,993.48,3.2557
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,105416,Eukrohnia hamata,Mat. Stg. III,2,0.25,41.5,0.1928,17308.8,3.6,8928.07,1.7211
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,139178,Clione limacina, ,8,1,41.5,0.1928,2442.5,40.8,2410.82,0.4647
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,140223,Limacina helicina, ,5,1,41.5,0.1205,1105,41.4,459.69,0.0554
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,103367,Oikopleura, ,1,1,41.5,0.0241,1079.8,0,234.31,0.0056
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,254453,Themisto pacifica, ,9,1,41.5,0.2169,4807.1,17.7,4314.29,0.9356
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,428630,Cyphocaris challengeri, ,6,1,41.5,0.1446,4426.8,50.3,3400.71,0.4917
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,180759,Primno macropa, ,5,1,41.5,0.1205,2158.2,29.8,423.72,0.0511
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,1128,Euphausiacea,Juvenile,7,1,41.5,0.1687,2937.9,84.2,1154.13,0.1947
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,237851,Euphausia pacifica,Juvenile,6,1,41.5,0.1446,7418.5,31.7,6709.14,0.9700
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,237874,Thysanoessa spinifera,Juvenile,5,1,41.5,0.1205,10713.6,34.7,29140.49,3.5109
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,127482,Halocyprididae, ,18,1,41.5,0.4337,1389.4,21.6,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,131568,Tomopteris septentrionalis, ,1,1,41.5,0.0241,10600,0,9009.66,0.2171
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,135418,Dimophyes arctica,Anterior nectophore,9,1,41.5,0.2169,3103,66.9,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,135418,Dimophyes arctica,Posterior nectophore,1,1,41.5,0.0241,3719.3,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,1371,Siphonophorae,Nectophore,18,1,41.5,0.4337,2739.3,41,1398.63,0.6066
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,1371,Siphonophorae,Bract,6,1,41.5,0.1446,2944.6,33.6,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,10194,Actinopterygii,Egg,1,1,41.5,0.0241,684.8,0,193.65,0.0047
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,117849,Aglantha digitale, ,7,1,41.5,0.1687,4851.5,31.4,2041.64,0.3444
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,1371,Siphonophorae, ,1,1,41.5,0.0241,775.3,0,44.73,0.0011
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,137215,Doliolidae,Gonozooid,1,1,41.5,0.0241,8228,0,3006.56,0.0724
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,1,200,100,137215,Doliolidae,Nurse,4,1,41.5,0.0964,6740.5,39.4,2256.41,0.2175
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,104112,Aetideus,C5,1,0.25,158.4,0.0253,1356.2,0,243.24,0.0061
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,104275,Aetideus armatus,C6 AF,4,0.25,158.4,0.1010,1293.7,0.9,209.69,0.0212
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,346494,Gaetanus simplex,C3,6,0.25,158.4,0.1515,1282.2,3.6,143.18,0.0217
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,346494,Gaetanus simplex,C4,8,0.25,158.4,0.2020,1708.8,10,411.32,0.0831
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,346494,Gaetanus simplex,C5,4,0.25,158.4,0.1010,2145.1,3.4,890.58,0.0900
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,346494,Gaetanus simplex,C6 AF,2,0.25,158.4,0.0505,2561.5,0.5,1666.53,0.0842
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196771,Calanus pacificus,C4,2,0.25,158.4,0.0505,1204,2.7,105.95,0.0054
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196771,Calanus pacificus,C5,78,0.25,158.4,1.9697,1764.1,6.4,369.41,0.7276
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196771,Calanus pacificus,C6 AF,6,0.25,158.4,0.1515,1954.3,5,511.38,0.0775
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,104470,Neocalanus cristatus,C3,10,0.25,158.4,0.2525,2646.9,6.4,1103.3,0.2786
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,104470,Neocalanus cristatus,C4,45,0.25,158.4,1.1364,4129.7,4.4,4015.78,4.5634
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,104470,Neocalanus cristatus,C5,17,0.25,158.4,0.4293,6002.9,6.2,12004.86,5.1536
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196772,Neocalanus plumchrus,C5,1,0.25,158.4,0.0253,3540.9,0,2584.15,0.0653
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196775,Eucalanus bungii,C4,12,0.25,158.4,0.3030,3544.4,7.3,1098.02,0.3327
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196775,Eucalanus bungii,C5,11,0.25,158.4,0.2778,4391.5,6.2,2130.7,0.5919
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196779,Paraeuchaeta elongata,C2,35,0.25,158.4,0.8838,1262,5,128.27,0.1134
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196779,Paraeuchaeta elongata,C3,17,0.25,158.4,0.4293,1701.6,8,342.6,0.1471
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196779,Paraeuchaeta elongata,C4,3,0.25,158.4,0.0758,2464.7,4.9,1121.36,0.0850
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196779,Paraeuchaeta elongata,C5,1,0.25,158.4,0.0253,3583.6,0,3752.24,0.0948
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196779,Paraeuchaeta elongata,C6 AF,1,0.25,158.4,0.0253,3600,0,3808.31,0.0962
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196784,Metridia pacifica,C5,2,0.25,158.4,0.0505,1360,9.8,230.11,0.0116
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196782,Heterorhabdus tanneri,C4,1,0.25,158.4,0.0253,1052.1,0,93.36,0.0024
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,196782,Heterorhabdus tanneri,C5,9,0.25,158.4,0.2273,1741.6,6.7,456.66,0.1038
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,345251,Pseudoamallothrix ovata,C5,1,0.25,158.4,0.0253,1351.9,0,162.74,0.0041
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,345251,Pseudoamallothrix ovata,C6 AF,5,0.25,158.4,0.1263,1871.7,6,459.14,0.0580
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,104784,Racovitzanus antarcticus,C5,4,0.25,158.4,0.1010,1405.4,4.5,184.92,0.0187
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,104784,Racovitzanus antarcticus,C6 AF,4,0.25,158.4,0.1010,1664.4,2.8,314.52,0.0318
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,349800,Candacia columbiae,C6 AF,1,0.25,158.4,0.0253,3188.8,0,3166.36,0.0800
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,354841,Pleuromamma scutullata,C3,7,0.25,158.4,0.1768,1104.3,3.7,143.86,0.0254
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,354841,Pleuromamma scutullata,C4,10,0.25,158.4,0.2525,1341.9,2.9,248.86,0.0628
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,354841,Pleuromamma scutullata,C6 AF,1,0.25,158.4,0.0253,2570.9,0,1551.66,0.0392
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,354841,Pleuromamma scutullata,C6 AF,18,0.25,158.4,0.4545,2591.5,4.2,1593.67,0.7244
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,105440,Parasagitta elegans,Mat. Stg. III,1,0.5,158.4,0.0126,15162.2,0,5554.86,0.0701
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,105440,Parasagitta elegans,Mat. Stg. IV,9,0.5,158.4,0.1136,26698.4,8.6,33158.39,3.7680
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,105416,Eukrohnia hamata,Mat. Stg. II,57,0.0625,158.4,5.7576,8397,39.6,1116.39,6.4277
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,105416,Eukrohnia hamata,Mat. Stg. III,1,0.0625,158.4,0.1010,14476.5,0,4619.39,0.4666
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,139178,Clione limacina, ,5,0.25,158.4,0.1263,1481.4,16.7,690.42,0.0872
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,140223,Limacina helicina, ,1,0.25,158.4,0.0253,696,0,89.06,0.0022
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,103367,Oikopleura, ,3,0.25,158.4,0.0758,2257.2,30.5,1694.75,0.1284
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,101796,Hyperia, ,1,0.5,158.4,0.0126,2788.9,0,708.4,0.0089
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,254453,Themisto pacifica, ,3,0.25,158.4,0.0758,2535.6,19.6,700.98,0.0531
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,180759,Primno macropa, ,2,0.5,158.4,0.0253,6799.8,13.3,10453.84,0.2640
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,1128,Euphausiacea,Juvenile,1,0.5,158.4,0.0126,2878.6,0,276.52,0.0035
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,237851,Euphausia pacifica,Juvenile,2,1,158.4,0.0126,9961.4,1.3,12953.04,0.1635
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,237872,Thysanoessa inspinata,Juvenile,6,1,158.4,0.0379,7958.8,14.6,9732.22,0.3686
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,237874,Thysanoessa spinifera,Juvenile,3,1,158.4,0.0189,9309.6,13.3,14237.47,0.2696
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,127482,Halocyprididae, ,27,0.25,158.4,0.6818,1635,38.4,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,131568,Tomopteris septentrionalis, ,7,1,158.4,0.0442,10343.3,35.4,10177.1,0.4497
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,135418,Dimophyes arctica,Anterior nectophore,31,0.25,158.4,0.7828,4200.5,22.9,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,135418,Dimophyes arctica,Eudoxid bract,1,0.25,158.4,0.0253,2076.4,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,135418,Dimophyes arctica,Cormidium,1,0.25,158.4,0.0253,4893.4,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,135418,Dimophyes arctica,Eudoxid bract with gonophore,6,0.25,158.4,0.1515,3590.7,9.4,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,135418,Dimophyes arctica,Eudoxid gonophore,9,0.25,158.4,0.2273,3109.2,20.1,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,1371,Siphonophorae,Bract,1,0.25,158.4,0.0253,2123.2,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,11716,Teuthida, ,3,1,158.4,0.0189,16558.2,20,276966.32,5.2456
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T23:20:09-0800,2020-09-05T00:00:45-0800,-147.5007,57.7922,4497,GAK15,1,200,100,117849,Aglantha digitale, ,11,0.25,158.4,0.2778,4860.9,36.5,2270.7,0.6307
