Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3]
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,196784,Metridia pacifica,C6 AF,23,0.25,106.5,0.8638,1826.8,7.8,572.35,0.4944
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,196784,Metridia pacifica,C6 AM,3,0.25,106.5,0.1127,1291.7,5.4,194.58,0.0219
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,196782,Heterorhabdus tanneri,C5,2,0.5,106.5,0.0376,1665.4,8.3,396.3,0.0149
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,104784,Racovitzanus antarcticus,C6 AF,9,0.25,106.5,0.3380,1668.1,5.1,318.56,0.1077
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,349800,Candacia columbiae,C5,1,1,106.5,0.0094,1976.7,0,766.07,0.0072
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,349800,Candacia columbiae,C6 AF,2,1,106.5,0.0188,2878.2,3.5,2340.22,0.0439
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,349800,Candacia columbiae,C6 AM,1,1,106.5,0.0094,2683.5,0,1897.67,0.0178
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,116115,Microsetella norvegica, ,1,0.25,106.5,0.0376,621.3,0,12.99,0.0005
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105440,Parasagitta elegans,Mat. Stg. II,1,0.5,106.5,0.0188,9915.3,0,1475.97,0.0277
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105440,Parasagitta elegans,Mat. Stg. III,1,0.5,106.5,0.0188,15834.5,0,6360.17,0.1194
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105440,Parasagitta elegans,Mat. Stg. IV,2,0.5,106.5,0.0376,22472.7,6.5,19097.6,0.7173
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105440,Parasagitta elegans,Mat. Stg. V,2,0.5,106.5,0.0376,21650.5,2.5,16899.05,0.6347
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105440,Parasagitta elegans,Mat. Stg. VI,1,0.5,106.5,0.0188,23711.3,0,22420.81,0.4210
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105440,Parasagitta elegans,Mat. Stg. VIII,1,0.5,106.5,0.0188,25564.6,0,28355.53,0.5325
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105416,Eukrohnia hamata,Mat. Stg. II,15,0.5,106.5,0.2817,10712.4,21.2,1840.81,0.5185
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105416,Eukrohnia hamata,Mat. Stg. III,2,0.5,106.5,0.0376,15479.4,3.6,5925.65,0.2226
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,105416,Eukrohnia hamata,Mat. Stg. IV,1,0.5,106.5,0.0188,17393.5,0,9060.47,0.1701
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,139178,Clione limacina, ,1,0.5,106.5,0.0188,1722.9,0,935.64,0.0176
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,140223,Limacina helicina, ,42,0.5,106.5,0.7887,1388.9,35.8,890.3,0.7022
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,103367,Oikopleura, ,40,0.25,106.5,1.5023,829.5,43.7,166.61,0.2503
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,254453,Themisto pacifica, ,4,0.5,106.5,0.0751,2814.9,50.7,1374.11,0.1032
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,428630,Cyphocaris challengeri, ,72,0.25,106.5,2.7042,4343.4,46.3,3205.35,8.6680
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,180759,Primno macropa, ,3,0.5,106.5,0.0563,3949.1,6.8,2080.73,0.1172
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,106789,Pandalidae,Juvenile,3,1,106.5,0.0282,2303.4,16.4,240.04,0.0068
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,106738,Paguridae,Zoea,1,1,106.5,0.0094,764.5,0,233.36,0.0022
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,1128,Euphausiacea,Calyptopis,1,0.5,106.5,0.0188,822.5,0,13.57,0.0003
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,1128,Euphausiacea,Furcilia,2,0.5,106.5,0.0376,831.2,13,14.06,0.0005
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,237873,Thysanoessa longipes,Juvenile,4,1,106.5,0.0376,9733.9,14.8,15258.82,0.5731
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,127482,Halocyprididae, ,55,0.125,106.5,4.1315,1499.8,11.5,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,883,Polychaeta, ,1,1,106.5,0.0094,1184.1,0,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,131568,Tomopteris septentrionalis, ,11,1,106.5,0.1033,13895,12.8,19097.85,1.9725
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,1082,Cirripedia,Nauplius,1,0.5,106.5,0.0188,1093.8,0,102.59,0.0019
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,1082,Cirripedia,Cypris,1,0.5,106.5,0.0188,1571.8,0,491.73,0.0092
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,101,Gastropoda,Echinospira,1,1,106.5,0.0094,1372.7,0,603.92,0.0057
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,135418,Dimophyes arctica,Anterior nectophore,27,0.25,106.5,1.0141,3568.2,30.6,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,135418,Dimophyes arctica,Eudoxid gonophore,2,0.25,106.5,0.0751,2695,11.5,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,10194,Actinopterygii,Egg,3,1,106.5,0.0282,1703.5,0.6,2739.2,0.0772
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,10194,Actinopterygii,Larvae,20,1,106.5,0.1878,9680.9,37.6,3497.88,0.6569
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,514245,Pasiphaea pacifica,Juvenile,3,1,106.5,0.0282,9606.9,32,8782.34,0.2474
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,1267,Cnidaria,Actinuloid larvae,2,1,106.5,0.0188,1127.4,15.8,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,117070,Sarsia, ,1,0.5,106.5,0.0188,1183.1,0,156.65,0.0029
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,117562,Euphysa flammea, ,37,0.25,106.5,1.3897,1212.3,27.8,315.96,0.4391
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,13552,Leptothecata, ,1,0.5,106.5,0.0188,1864.8,0,42.61,0.0008
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,103413,Oikopleura labradoriensis, ,13,0.25,106.5,0.4883,972.5,30.5,209.25,0.1022
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,123084,Ophiuroidea,Post-pluteus,8,0.5,106.5,0.1502,983.1,8.9,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,101810,Scina, ,1,1,106.5,0.0094,5965.4,0,5328.34,0.0500
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,1035143,Solmundaegina nematophora, ,4,0.5,106.5,0.0751,1546,18.3,212.4,0.0160
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,1371,Siphonophorae,Nectophore,2,0.5,106.5,0.0376,1385.8,18.9,170.54,0.0064
SKQ202006,Multinet,0.5,Oblique,500,1900-01-00T00:00:00-0800,1900-01-00T00:00:00-0800,-147.9366,60.3802,347,PWS1,1,200,100,1371,Siphonophorae, ,1,0.25,106.5,0.0376,1226.6,0,101.04,0.0038
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104275,Aetideus armatus,C6 AF,15,0.125,107.7,1.1142,1371.4,7.4,256.35,0.2856
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104275,Aetideus armatus,C6 AM,2,0.125,107.7,0.1486,1188.3,7.4,161.84,0.0240
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104117,Chiridius,C6 AM,1,0.25,107.7,0.0371,1752.1,0,545.51,0.0203
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104290,Chiridius gracilis,C4,6,0.125,107.7,0.4457,1240.7,2.4,184.04,0.0820
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104290,Chiridius gracilis,C5,5,0.125,107.7,0.3714,1583.9,6.2,400.95,0.1489
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104290,Chiridius gracilis,C6 AF,6,0.125,107.7,0.4457,1941.8,4.9,759.69,0.3386
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,346494,Gaetanus simplex,C5,2,0.125,107.7,0.1486,2196.3,2.6,966.05,0.1435
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,346494,Gaetanus simplex,C6 AF,1,0.125,107.7,0.0743,2576.6,0,1701.5,0.1264
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,346494,Gaetanus simplex,C6 AF,4,0.125,107.7,0.2971,2436.6,0.9,1395.59,0.4147
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196770,Calanus marshallae,C3,1,0.125,107.7,0.0743,1578.8,0,252.6,0.0188
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196770,Calanus marshallae,C4,26,0.125,107.7,1.9313,2216,9.1,751.8,1.4519
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196770,Calanus marshallae,C5,20,0.125,107.7,1.4856,2561.6,6.3,1168.08,1.7353
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196770,Calanus marshallae,C6 AF,2,0.125,107.7,0.1486,2926.6,5.7,1760.89,0.2616
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196770,Calanus marshallae,C6 AM,1,0.125,107.7,0.0743,2568.6,0,1162.93,0.0864
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196771,Calanus pacificus,C5,2,0.125,107.7,0.1486,1712.4,18,350.32,0.0520
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104470,Neocalanus cristatus,C2,1,1,107.7,0.0093,1403.4,0,171.86,0.0016
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104470,Neocalanus cristatus,C5,2,1,107.7,0.0186,5949.5,3.7,11602.26,0.2155
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,353708,Neocalanus flemingeri,C5,2,0.25,107.7,0.0743,3125.2,4.4,2040.43,0.1516
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,353708,Neocalanus flemingeri,C6 AM,1,0.5,107.7,0.0186,3202,0,2197.68,0.0408
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196772,Neocalanus plumchrus,C3,1,0.25,107.7,0.0371,2068.9,0,512.52,0.0190
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196772,Neocalanus plumchrus,C4,4,0.25,107.7,0.1486,2804.5,5.6,1290.05,0.1917
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196772,Neocalanus plumchrus,C5,45,0.25,107.7,1.6713,3513.4,7.8,2569.8,4.2949
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196775,Eucalanus bungii,C2,1,0.5,107.7,0.0186,1836.6,0,139.54,0.0026
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196775,Eucalanus bungii,C3,4,0.5,107.7,0.0743,2789.1,1.7,512.77,0.0381
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196775,Eucalanus bungii,C6 AF,1,1,107.7,0.0093,6434.2,0,6916.16,0.0642
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196779,Paraeuchaeta elongata,C6 AM,1,1,107.7,0.0093,3568.1,0,3700,0.0344
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196779,Paraeuchaeta elongata,C2,5,0.125,107.7,0.3714,1225,2.3,115.67,0.0430
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196779,Paraeuchaeta elongata,C3,15,0.125,107.7,1.1142,1723.2,6,353.52,0.3939
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196779,Paraeuchaeta elongata,C4,4,0.125,107.7,0.2971,2362.6,1.4,972.27,0.2889
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196779,Paraeuchaeta elongata,C5,1,0.125,107.7,0.0743,3246.5,0,2723.68,0.2023
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196779,Paraeuchaeta elongata,C6 AF,2,0.125,107.7,0.1486,4288.9,4.7,6746.57,1.0023
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196783,Metridia okhotensis,C3,19,0.125,107.7,1.4113,1006.4,6.6,99.32,0.1402
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196783,Metridia okhotensis,C4,43,0.125,107.7,3.1941,1317.1,7.7,231.11,0.7382
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196783,Metridia okhotensis,C5,6,0.125,107.7,0.4457,1772.3,6.6,579.43,0.2582
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196783,Metridia okhotensis,C6 AM,2,0.125,107.7,0.1486,1699.4,2.9,502.93,0.0747
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196784,Metridia pacifica,C4,2,0.125,107.7,0.1486,1323.7,7.1,210.21,0.0312
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196784,Metridia pacifica,C5,21,0.125,107.7,1.5599,1304.7,13.7,211.67,0.3302
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196784,Metridia pacifica,C6 AF,3,0.125,107.7,0.2228,1819.8,7.6,562.06,0.1253
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196784,Metridia pacifica,C6 AM,1,0.125,107.7,0.0743,1353.9,0,223.53,0.0166
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,196782,Heterorhabdus tanneri,C5,1,0.5,107.7,0.0186,1681.6,0,403.82,0.0075
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,104784,Racovitzanus antarcticus,C6 AF,2,0.25,107.7,0.0743,1636,1.6,297.34,0.0221
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,349800,Candacia columbiae,C6 AF,3,0.5,107.7,0.0557,2957.3,3.2,2536.9,0.1413
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,349800,Candacia columbiae,C6 AM,2,0.5,107.7,0.0371,2562.4,1.4,1655.07,0.0615
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,105440,Parasagitta elegans,Mat. Stg. II,1,1,107.7,0.0093,8353.6,0,864.59,0.0080
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,105440,Parasagitta elegans,Mat. Stg. III,1,1,107.7,0.0093,14705.8,0,5049.48,0.0469
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,105440,Parasagitta elegans,Mat. Stg. IV,4,1,107.7,0.0371,20131.8,12.2,13973.67,0.5190
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,105440,Parasagitta elegans,Mat. Stg. V,3,1,107.7,0.0279,22085.5,4.5,18042.52,0.5026
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,105416,Eukrohnia hamata,Mat. Stg. II,21,0.5,107.7,0.3900,9959.7,28.6,1611.63,0.6285
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,105416,Eukrohnia hamata,Mat. Stg. III,6,0.5,107.7,0.1114,14955.7,6.1,5286,0.5890
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,105416,Eukrohnia hamata,Mat. Stg. V,1,0.5,107.7,0.0186,16720.8,0,7839.43,0.1456
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,139178,Clione limacina, ,4,0.5,107.7,0.0743,2071.7,40.8,1636.88,0.1216
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,140223,Limacina helicina, ,61,0.5,107.7,1.1328,1623.9,39.4,1488.18,1.6858
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,103367,Oikopleura, ,12,0.125,107.7,0.8914,792.3,23.1,117.45,0.1047
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,254453,Themisto pacifica, ,2,1,107.7,0.0186,4270.6,9.9,2920.94,0.0542
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,428630,Cyphocaris challengeri, ,19,0.5,107.7,0.3528,5215.2,79.9,11589.14,4.0890
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,180759,Primno macropa, ,4,0.5,107.7,0.0743,7251.5,27.5,14175.66,1.0530
SKQ202006,Multinet,0.5,Oblique,500,2020-05-08T02:37:00-0800,2020-05-08T03:11:00-0800,-147.8019,60.5351,730,PWS2,1,200,100,1128,Euphausiacea,Calyptopis,8,0.5,107.7,0.1486,825.6,13.5,13.98,0.0021
